movieId,genres,title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
7151,"['Drama', 'Romance']",Girl with a Pearl Earring (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7153,"['Action', 'Adventure', 'Drama', 'Fantasy']","Lord of the Rings: The Return of the King, The (2003)",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7154,"['Drama', 'Romance']",Mona Lisa Smile (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7155,['Comedy'],Calendar Girls (2003),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7156,"['Documentary', 'War']","Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7158,['Drama'],House of Sand and Fog (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7160,"['Crime', 'Drama']",Monster (2003),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7161,"['Children', 'Comedy']",Cheaper by the Dozen (2003),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7162,"['Drama', 'Romance', 'War']",Cold Mountain (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
7163,"['Action', 'Sci-Fi', 'Thriller']",Paycheck (2003),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7164,"['Action', 'Adventure', 'Children', 'Fantasy']",Peter Pan (2003),0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7165,"['Drama', 'Musical']","Company, The (2003)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7167,['Drama'],Japanese Story (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7169,"['Comedy', 'Romance']",Chasing Liberty (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7171,['Documentary'],Aileen: Life and Death of a Serial Killer (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7173,"['Comedy', 'Romance']",Along Came Polly (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7175,"['Action', 'Crime']",Torque (2004),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7176,['Drama'],Crimson Gold (Talaye sorgh) (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7177,['Drama'],Osama (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7178,['Drama'],"Great Gatsby, The (1974)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7179,"['Drama', 'Romance']",Wuthering Heights (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7181,['Drama'],Ship of Fools (1965),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7184,"['Drama', 'Romance']",This Property is Condemned (1966),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7190,['Drama'],Jane Eyre (1970),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7191,['Comedy'],Blame It on the Bellboy (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7192,['Action'],Only the Strong (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7193,"['Action', 'Comedy']","Adventures of Ford Fairlane, The (1990)",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7202,['Horror'],Beyond Re-Animator (2003),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7205,['Adventure'],"Wind and the Lion, The (1975)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7206,['Comedy'],Mon Oncle (My Uncle) (1958),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,"['Drama', 'Horror']",Dr. Jekyll and Mr. Hyde (1941),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7209,['Comedy'],"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,"['Comedy', 'Romance']",People Will Talk (1951),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7212,"['Comedy', 'Romance']",I Was a Male War Bride (1949),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7215,"['Adventure', 'Drama', 'Romance', 'Thriller', 'War']",To Have and Have Not (1944),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
7216,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",High Sierra (1941),0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
7217,"['Crime', 'Drama', 'Film-Noir', 'Romance', 'Thriller']",Dark Passage (1947),0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
7218,"['Drama', 'Western']","Ox-Bow Incident, The (1943)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7219,['Drama'],They Drive by Night (1940),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7222,"['Comedy', 'Drama']",Reefer Madness (a.k.a. Tell Your Children) (1938),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7223,"['Drama', 'Film-Noir', 'Mystery']",D.O.A. (1950),0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7225,['Documentary'],Pumping Iron (1977),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7228,"['Animation', 'Comedy', 'Fantasy']",Cool World (1992),0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7234,['Drama'],"Strada, La (1954)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7235,"['Action', 'Comedy', 'Crime', 'Drama', 'Horror', 'Thriller']",Ichi the Killer (Koroshiya 1) (2001),0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
7236,['Sci-Fi'],"Boy and His Dog, A (1975)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7238,"['Drama', 'War']",Ashes and Diamonds (Popiól i diament) (1958),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7243,['Drama'],Intolerance: Love's Struggle Throughout the Ages (1916),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7245,"['Horror', 'Thriller']",Tormented (1960),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7247,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Musical']",Chitty Chitty Bang Bang (1968),0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7248,"['Action', 'Adventure', 'Drama', 'War']","Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7251,['Drama'],Where the Day Takes You (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7254,"['Drama', 'Sci-Fi', 'Thriller']",The Butterfly Effect (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
7255,"['Comedy', 'Romance']",Win a Date with Tad Hamilton! (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7256,"['Adventure', 'Documentary']",Touching the Void (2003),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7257,"['Comedy', 'Crime', 'Thriller']","Big Bounce, The (2004)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7258,"['Comedy', 'Crime']","Perfect Score, The (2004)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7259,"['Drama', 'Musical']",You Got Served (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7260,"['Comedy', 'Drama', 'Romance']",Latter Days (2003),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7261,['Comedy'],Barbershop 2: Back in Business (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7262,"['Action', 'Adventure', 'Children', 'Comedy', 'Crime']",Catch That Kid (2004),0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7263,['Drama'],Miracle (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7264,"['Comedy', 'Romance']",An Amazing Couple (2002),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7265,['Drama'],"Dreamers, The (2003)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7266,"['Comedy', 'Horror', 'Sci-Fi']","Lost Skeleton of Cadavra, The (2002)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7282,"['Comedy', 'Horror', 'Thriller']","Hip Hop Witch, Da (2000)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7285,['Drama'],Thirteen (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7292,"['Comedy', 'War']",Best Defense (1984),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7293,"['Comedy', 'Romance']",50 First Dates (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7294,['Comedy'],Welcome to Mooseport (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7297,"['Comedy', 'Drama']",Kitchen Stories (Salmer fra kjøkkenet) (2003),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7299,['Drama'],Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7301,['Drama'],Diary of a Country Priest (Journal d'un curé de campagne) (1951),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7302,"['Action', 'Adventure', 'Fantasy']","Thief of Bagdad, The (1924)",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7303,"['Drama', 'War']",The Diary of Anne Frank (1959),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7304,"['Animation', 'Comedy', 'Fantasy', 'Musical']",Allegro non troppo (1977),0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7305,"['Crime', 'Drama', 'Mystery', 'Thriller']",Black Widow (1987),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
7306,"['Comedy', 'Crime', 'Mystery']","Herod's Law (Ley de Herodes, La) (2000)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7307,"['Action', 'Adventure', 'Drama', 'War']",Flesh & Blood (1985),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7308,"['Adventure', 'Comedy']",King Solomon's Mines (1985),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7310,['Action'],Raw Deal (1986),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7311,"['Drama', 'Romance']","Goodbye, Mr. Chips (1939)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7312,"['Comedy', 'Drama']","Follow Me, Boys! (1966)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7315,"['Comedy', 'Drama']",Against the Ropes (2004),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7316,['Comedy'],Confessions of a Teenage Drama Queen (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7317,"['Adventure', 'Comedy']",EuroTrip (2004),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7318,['Drama'],"Passion of the Christ, The (2004)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7319,"['Comedy', 'Horror']",Club Dread (2004),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7320,['Romance'],Dirty Dancing: Havana Nights (2004),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7321,['Thriller'],Twisted (2004),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7323,"['Comedy', 'Drama']","Good bye, Lenin! (2003)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7324,"['Adventure', 'Drama']",Hidalgo (2004),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7325,"['Action', 'Comedy', 'Crime', 'Thriller']",Starsky & Hutch (2004),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7326,"['Crime', 'Drama']","Reckoning, The (2004)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7327,['Drama'],Persona (1966),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7328,['Drama'],"Passion of Anna, The (Passion, En) (1969)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7333,"['Crime', 'Drama', 'Thriller']","Corbeau, Le (Raven, The) (1943)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7335,['Film-Noir'],Pickup on South Street (1953),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7336,"['Drama', 'War']","Damned, The (La Caduta degli dei) (1969)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7340,['Comedy'],Just One of the Guys (1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7344,"['Comedy', 'Crime']","Wrong Arm of the Law, The (1963)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7345,"['Action', 'Adventure', 'Children', 'Comedy']",Agent Cody Banks 2: Destination London (2004),0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7346,"['Comedy', 'Romance']","Girl Next Door, The (2004)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7347,"['Mystery', 'Thriller']",Secret Window (2004),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7348,['Thriller'],Spartan (2004),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7349,['Drama'],Broken Wings (Knafayim Shvurot) (2002),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7352,"['Comedy', 'Drama', 'Romance']",Wilbur Wants to Kill Himself (2002),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7354,"['Comedy', 'Drama', 'Romance']",Mad Dog and Glory (1993),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7357,"['Drama', 'Romance']",Peyton Place (1957),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7360,"['Action', 'Drama', 'Horror', 'Thriller']",Dawn of the Dead (2004),0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7361,"['Drama', 'Romance', 'Sci-Fi']",Eternal Sunshine of the Spotless Mind (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
7362,"['Crime', 'Drama', 'Thriller']",Taking Lives (2004),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7364,"['Comedy', 'Crime', 'Drama']",Intermission (2003),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7366,"['Comedy', 'Drama', 'Romance']",Jersey Girl (2004),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7367,"['Comedy', 'Crime']","Ladykillers, The (2004)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7368,"['Crime', 'Drama', 'Thriller']",Never Die Alone (2004),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7369,"['Action', 'Adventure', 'Children', 'Comedy', 'Mystery']",Scooby-Doo 2: Monsters Unleashed (2004),0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7371,"['Drama', 'Mystery', 'Thriller']",Dogville (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7372,['Drama'],Ned Kelly (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7373,"['Action', 'Adventure', 'Fantasy', 'Horror']",Hellboy (2004),0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7375,"['Comedy', 'Romance']","Prince & Me, The (2004)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7376,['Action'],Walking Tall (2004),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7377,"['Crime', 'Drama']","United States of Leland, The (2003)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7379,"['Drama', 'War', 'Western']",The Alamo (2004),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
7380,"['Comedy', 'Fantasy', 'Romance']",Ella Enchanted (2004),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7381,"['Action', 'Comedy', 'Crime']","Whole Ten Yards, The (2004)",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7382,"['Drama', 'Mystery', 'Thriller']",I'm Not Scared (Io non ho paura) (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7386,"['Adventure', 'Drama']","Ten Commandments, The (1956)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7387,"['Action', 'Drama', 'Horror']",Dawn of the Dead (1978),0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7390,"['Drama', 'Musical']",Prey for Rock & Roll (2003),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7394,"['Action', 'Adventure', 'Comedy']",Those Magnificent Men in Their Flying Machines (1965),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7395,"['Comedy', 'Drama']",Cheaper by the Dozen (1950),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7396,['Drama'],Scenes From a Marriage (Scener ur ett äktenskap) (1973),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7411,"['Comedy', 'Horror']",Munchies (1987),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7414,"['Comedy', 'Drama']",Going in Style (1979),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7419,"['Comedy', 'Thriller']",After Hours (1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7438,"['Action', 'Drama', 'Thriller']",Kill Bill: Vol. 2 (2004),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7439,"['Action', 'Crime', 'Thriller']","Punisher, The (2004)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7440,['Documentary'],Paper Clips (2004),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7443,['Documentary'],This So-Called Disaster (2003),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7444,"['Comedy', 'Fantasy', 'Romance']",13 Going on 30 (2004),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7445,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Man on Fire (2004),0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
7448,['Comedy'],Envy (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7449,"['Drama', 'Horror', 'Thriller']",Godsend (2004),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7450,"['Comedy', 'Romance']",Laws of Attraction (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7451,['Comedy'],Mean Girls (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7454,"['Action', 'Adventure', 'Fantasy', 'Horror']",Van Helsing (2004),0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7455,['Drama'],"Mudge Boy, The (2003)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7457,"['Comedy', 'Romance']",Breakin' All the Rules (2004),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7458,"['Action', 'Adventure', 'Drama', 'War']",Troy (2004),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7459,"['Crime', 'Drama']",Carandiru (2003),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7460,"['Comedy', 'Drama']",Coffee and Cigarettes (2003),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7477,"['Horror', 'Thriller']",Eye See You (D-Tox) (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7479,['Drama'],Watch on the Rhine (1943),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7481,"['Adventure', 'Drama', 'Sci-Fi']",Enemy Mine (1985),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7482,"['Action', 'Crime']",Enter the Dragon (1973),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7486,"['Drama', 'Romance']",Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7487,['Drama'],Henry & June (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7492,"['Drama', 'Horror']",Martin (1977),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7493,['Drama'],"Three Faces of Eve, The (1957)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7541,"['Comedy', 'Romance']",100 Girls (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7560,"['Drama', 'Thriller', 'War']",Fail-Safe (1964),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
7561,"['Fantasy', 'Horror', 'Thriller']",Paperhouse (1988),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7562,"['Action', 'Crime']",Dobermann (1997),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7564,['Horror'],Kwaidan (Kaidan) (1964),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7566,['Documentary'],28 Up (1985),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7569,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",You Only Live Twice (1967),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7570,"['Action', 'Adventure', 'Thriller']",Octopussy (1983),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7572,['Drama'],Wit (2001),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7573,"['Action', 'Adventure', 'Thriller']",Never Say Never Again (1983),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7579,"['Comedy', 'Drama', 'Romance']",Pride and Prejudice (1940),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7581,['Drama'],"Fountainhead, The (1949)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7584,"['Comedy', 'Romance']",Woman of the Year (1942),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7587,"['Crime', 'Drama', 'Thriller']","Samouraï, Le (Godson, The) (1967)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7614,"['Musical', 'Romance', 'Western']",Oklahoma! (1955),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7615,['Drama'],Desert Hearts (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7616,"['Mystery', 'Thriller']",Body Double (1984),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7618,['Drama'],Chaplin (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7619,['Drama'],"Miracle Worker, The (1962)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7620,"['Comedy', 'Drama']",Monster in a Box (1992),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7624,['Drama'],School Ties (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7636,"['Horror', 'Thriller']",Raising Cain (1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7646,"['Horror', 'Mystery', 'Thriller']",Rose Red (2002),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
7647,['Comedy'],Noises Off... (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7649,"['Adventure', 'Sci-Fi']",Babylon 5: In the Beginning (1998),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7650,['Horror'],"Witchfinder General (Conquerer Worm, The) (1968)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7657,"['Action', 'Comedy', 'Fantasy', 'Horror']",Versus (2000),0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7669,"['Drama', 'Romance']",Pride and Prejudice (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7698,"['Drama', 'Thriller']","China Syndrome, The (1979)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7700,"['Action', 'Adventure', 'Drama', 'Thriller']","Wages of Fear, The (Salaire de la peur, Le) (1953)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7701,"['Comedy', 'Romance']",Look Who's Talking Too (1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7702,['Drama'],"Bells of St. Mary's, The (1945)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7704,['Action'],"Delta Force, The (1986)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705,"['Comedy', 'Romance']",Pat and Mike (1952),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
